creditscore,firstpaymentdate,firsttimehomebuyer,maturitydate,msa,mip,units,ocltv,dti,origupb,ltv,originterestrate,ppm,producttype,propertystate,postalcode,loanseqnum,origloanterm,numborrowers,sellername,servicername,everdelinquent,monthsdelinquent,monthsinrepayment,computedmaturity,date_diff,creditscorecategory,dticategory,loanriskcategory,delinquencyflag,loancorrectionindicator,loanpurpose_Refinance,occupancy_Primary Residence,occupancy_Second Home,propertytype_CP,propertytype_LH,propertytype_MH,propertytype_PU,propertytype_SF,propertytype_X ,channel_C,channel_R,channel_T,loanperformancecategory_Short Delinquency,loanperformancecategory_Moderate Delinquency,loanperformancecategory_Severe Delinquency,loan_to_income_simple,credit_dti_interaction
-0.038706049577479536,1970-01-01 00:00:00.000199904,-0.33321448356524214,1970-01-01 00:00:00.000202903,X    ,1.644611549856749,-0.12707410274068895,1.184544879457326,-0.07914550332338306,-0.16541250257579854,1.1868728665040436,0.9440941086718407,N,FRM  ,NH,3800,F199Q1076658,0.07179781220403987,0.7420525492687906,Ot,Other servicers     ,-0.4959740853181712,-0.20813016434737933,-0.29903630796404873,2000-01-01 00:00:00.000199904,0.07183668368382802,,20-35%,Low Risk,-0.4959740853181712,-0.33321448356524214,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,1.169567209448286,-1.1649480410966973,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,-0.17962935857160464,0.003063409775469436
-1.606849692141273,1970-01-01 00:00:00.000199903,3.00107002943107,1970-01-01 00:00:00.000202902,46060,1.249136723387989,-0.12707410274068895,0.8564163987638757,0.4510491441949747,-1.0852241987539228,0.8585087987753316,-0.1486051021483593,N,FRM  ,AZ,85700,F199Q1219899,0.07179781220403987,-1.3476134553885541,Ot,BANKOFAMERICANA    ,-0.4959740853181712,-0.20813016434737933,0.7638295645754246,2000-01-01 00:00:00.000199903,0.07183668368382802,,35-50%,Medium Risk,-0.4959740853181712,3.00107002943107,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,1.169567209448286,-1.1649480410966973,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,-0.7478893482660043,-0.7247681784902797
0.41213524765961107,1970-01-01 00:00:00.000199904,-0.33321448356524214,1970-01-01 00:00:00.000202903,37964,1.249136723387989,-0.12707410274068895,0.8564163987638757,1.6629226242369353,0.15370584099620377,0.8585087987753316,0.5798610383984407,N,FRM  ,PA,19000,F199Q1101989,0.07179781220403987,-1.3476134553885541,Unknown,NATLCITYMTGECO      ,-0.4959740853181712,-0.20813016434737933,0.02633079587456554,2000-01-01 00:00:00.000199904,0.07183668368382802,,>50%,High Risk,-0.4959740853181712,-0.33321448356524214,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,3.0988222985278555,-2.2965770551477664,-0.008712527609845729,-0.03740653548528419,1.169567209448286,-1.1649480410966973,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,0.0577207311985824,0.6853490275786597
-0.7051670976670917,1970-01-01 00:00:00.000199904,-0.33321448356524214,1970-01-01 00:00:00.000202903,23844,-0.728237408955811,-0.12707410274068895,-0.12796904331647502,-0.07914550332338306,-0.6534758515682726,-0.12658340441080446,0.5798610383984407,N,FRM  ,IN,46300,F199Q1069533,0.07179781220403987,0.7420525492687906,CO,COUNTRYWIDE         ,-0.4959740853181712,-0.20813016434737933,0.004639655618657921,2000-01-01 00:00:00.000199904,0.07183668368382802,,20-35%,Low Risk,-0.4959740853181712,-0.33321448356524214,1.2826189009046802,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,-0.7096407238349605,0.0558108048719512
-0.37193657362228566,1970-01-01 00:00:00.000199903,3.00107002943107,1970-01-01 00:00:00.000202902,27140,1.644611549856749,-0.12707410274068895,1.184544879457326,-0.9880506133548534,-0.5783891824925074,1.1868728665040436,-0.5128381724217593,N,FRM  ,MS,39000,F199Q1276783,0.07179781220403987,0.7420525492687906,Ot,BANKOFAMERICANA    ,-0.4959740853181712,-0.20813016434737933,-0.7762413935940163,2000-01-01 00:00:00.000199903,0.07183668368382802,,<20%,Low Risk,-0.4959740853181712,3.00107002943107,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,-48.4032527918435,0.3674921596966019
1.5686411840504086,1970-01-01 00:00:00.000199904,-0.33321448356524214,1970-01-01 00:00:00.000202903,47894,-0.728237408955811,-0.12707410274068895,0.003282348960905063,-0.3821138733338732,0.4540525172992647,0.00476222268068034,-0.1486051021483593,N,FRM  ,VA,22300,F199Q1133860,0.07179781220403987,0.7420525492687906,Ot,Other servicers     ,-0.4959740853181712,-0.20813016434737933,1.6314751748117293,2000-01-01 00:00:00.000199904,0.07183668368382802,,20-35%,Low Risk,-0.4959740853181712,-0.33321448356524214,1.2826189009046802,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,3.0988222985278555,-2.2965770551477664,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,0.7348482150734723,-0.5993995587085347
-0.43074196021842787,1970-01-01 00:00:00.000199905,-0.33321448356524214,1970-01-01 00:00:00.000202904,45300,1.644611549856749,-0.12707410274068895,1.184544879457326,0.7540175142054648,-0.40944417707203556,1.1868728665040436,0.9440941086718407,N,FRM  ,FL,34600,F199Q1341299,0.07179781220403987,-1.3476134553885541,PR,PRINCIPALRESIDENTIAL,-0.4959740853181712,-0.20813016434737933,-0.21227174694041825,2000-01-01 00:00:00.000199905,0.07183668368382802,,35-50%,Medium Risk,-0.4959740853181712,-0.33321448356524214,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,-2.2965770551477664,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,-0.2334322056399224,-0.3247869821078882
-0.6855653021350443,1970-01-01 00:00:00.000199905,-0.33321448356524214,1970-01-01 00:00:00.000202904,36740,-0.728237408955811,-0.12707410274068895,0.2001594373769752,-0.6093401508417408,1.1298325389811519,0.20178066331790756,1.6725602492186409,N,FRM  ,FL,32700,F199Q1010638,0.07179781220403987,0.7420525492687906,Unknown,BANKOFAMERICANA    ,-0.4959740853181712,-0.20813016434737933,1.6965485955794521,2000-01-01 00:00:00.000199905,0.07183668368382802,,20-35%,Low Risk,-0.4959740853181712,-0.33321448356524214,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,2.8921132832451595,0.41774246461483144
-1.802867647461747,1970-01-01 00:00:00.000199905,-0.33321448356524214,1970-01-01 00:00:00.000202904,33460,1.249136723387989,-0.12707410274068895,0.6595393103478054,0.7540175142054648,0.022304170113614578,0.6614903581381044,2.4010263897654407,N,FRM  ,MN,56000,F199Q1358299,0.07179781220403987,0.7420525492687906,ST,ABNAMROMTGEGROUPINC,-0.4959740853181712,-0.20813016434737933,-1.014843936409,2000-01-01 00:00:00.000199905,0.07183668368382802,,35-50%,Medium Risk,-0.4959740853181712,-0.33321448356524214,1.2826189009046802,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,0.012716047549683633,-1.3593937819805608
-1.0383976217118978,1970-01-01 00:00:00.000199903,-0.33321448356524214,1970-01-01 00:00:00.000202902,35644,1.249136723387989,-0.12707410274068895,0.7907907026251856,-0.3821138733338732,0.6793125245265604,0.7928359852295892,-0.1486051021483593,N,FRM  ,NJ,7000,F199Q1177930,0.07179781220403987,0.7420525492687906,GM,GMACMTGECORP        ,2.0162343751458147,-0.09422707551734266,-0.3641097287317716,2000-01-01 00:00:00.000199903,0.07183668368382802,,20-35%,Low Risk,2.0162343751458147,-0.33321448356524214,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,2.4902094002599173,-0.14347301851656122,-0.1950509169456643,1.0994137838825846,0.39678613729301526
0.8237729538326068,1970-01-01 00:00:00.000199904,-0.33321448356524214,1970-01-01 00:00:00.000202903,X    ,-0.728237408955811,-0.12707410274068895,0.13453374123828515,-0.07914550332338306,-0.7661058551819205,0.13610784977216514,-1.2413043129685595,N,FRM  ,WV,26000,F199Q1313322,0.07179781220403987,0.7420525492687906,PR,PRINCIPALRESIDENTIAL,-0.4959740853181712,-0.20813016434737933,-0.21227174694041825,2000-01-01 00:00:00.000199904,0.07183668368382802,,20-35%,Low Risk,-0.4959740853181712,-0.33321448356524214,1.2826189009046802,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,-0.831951038895735,-0.06519792505527167
0.8629765448967016,1970-01-01 00:00:00.000199905,-0.33321448356524214,1970-01-01 00:00:00.000202904,19124,-0.728237408955811,-0.12707410274068895,-1.2436058776742058,-0.5335980583391182,1.2987775444016236,-1.2430212346884253,-0.5128381724217593,N,FRM  ,TX,75000,F199Q1161331,0.07179781220403987,0.7420525492687906,Unknown,BANKOFAMERICANA    ,-0.4959740853181712,-0.20813016434737933,-0.23396288719632588,2000-01-01 00:00:00.000199905,0.07183668368382802,,20-35%,Low Risk,-0.4959740853181712,-0.33321448356524214,1.2826189009046802,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,1.169567209448286,-1.1649480410966973,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,2.784674394314502,-0.46048260874908087
-1.8224694429937944,1970-01-01 00:00:00.000199903,3.00107002943107,1970-01-01 00:00:00.000202902,36420,1.644611549856749,-0.12707410274068895,1.184544879457326,-0.7608243358469858,-1.3667992077880424,1.1868728665040436,-0.5128381724217593,N,FRM  ,OK,73000,F199Q1015669,0.07179781220403987,-1.3476134553885541,FT,JPMORGANCHASEBANKNA,2.0162343751458147,10.04314783035592,2.802796748630741,2000-01-01 00:00:00.000199903,0.07183668368382802,,20-35%,Low Risk,2.0162343751458147,3.00107002943107,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,1.169567209448286,-1.1649480410966973,-0.4015726548520877,-0.14347301851656122,5.1268664390774,-5.714624908132894,1.38657910356718
1.0001891136210337,1970-01-01 00:00:00.000199904,-0.33321448356524214,1970-01-01 00:00:00.000202903,X    ,0.22090217456921304,-0.12707410274068895,0.3970365257930453,1.056985884215955,0.228792510071969,0.3987991039551348,-1.2413043129685595,N,FRM  ,MI,49800,F199Q1005445,0.07179781220403987,-1.3476134553885541,Ot,WELLSFARGOHOMEMORTGA,-0.4959740853181712,-0.20813016434737933,-0.3641097287317716,2000-01-01 00:00:00.000199904,0.07183668368382802,,35-50%,Low Risk,-0.4959740853181712,-0.33321448356524214,1.2826189009046802,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,1.169567209448286,-1.1649480410966973,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,0.1112270686092608,1.0571857746439006
-0.7443706887311866,1970-01-01 00:00:00.000199905,-0.33321448356524214,1970-01-01 00:00:00.000202904,35644,-0.728237408955811,-0.12707410274068895,0.003282348960905063,-1.2910189833653436,2.162274238772924,0.00476222268068034,0.2156279681250407,N,FRM  ,NJ,7400,F199Q1224096,0.07179781220403987,0.7420525492687906,Ot,Other servicers     ,-0.4959740853181712,-0.20813016434737933,-1.253446479223984,2000-01-01 00:00:00.000199905,0.07183668368382802,,<20%,Low Risk,-0.4959740853181712,-0.33321448356524214,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,-2.2965770551477664,-0.008712527609845729,-0.03740653548528419,1.169567209448286,-1.1649480410966973,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,-7.430010969622614,0.9609966898126971
-0.8031760753273288,1970-01-01 00:00:00.000199903,-0.33321448356524214,1970-01-01 00:00:00.000202902,38060,1.249136723387989,-0.12707410274068895,0.6595393103478054,1.3599542542264451,1.4489508825531543,0.6614903581381044,0.5798610383984407,N,FRM  ,AZ,85200,F199Q1248527,0.07179781220403987,0.7420525492687906,HO,HOMESIDELENDINGINC ,-0.4959740853181712,-0.20813016434737933,-0.8846970948735544,2000-01-01 00:00:00.000199903,0.07183668368382802,,35-50%,Medium Risk,-0.4959740853181712,-0.33321448356524214,1.2826189009046802,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,0.6139741395233514,-1.0922827205343006
1.2354106600056025,1970-01-01 00:00:00.000199905,-0.33321448356524214,1970-01-01 00:00:00.000202904,31084,-0.728237408955811,-0.12707410274068895,0.2001594373769752,2.1173751792526705,1.1110608717122106,0.20178066331790756,-1.9697704535153595,N,FRM  ,CA,90000,F199Q1354505,0.07179781220403987,0.7420525492687906,PR,PRINCIPALRESIDENTIAL,-0.4959740853181712,-0.20813016434737933,-0.08212490540497255,2000-01-01 00:00:00.000199905,0.07183668368382802,,>50%,High Risk,-0.4959740853181712,-0.33321448356524214,-0.7796548135183896,0.23508143790497973,-0.15178154045069836,-0.01576291524174028,-0.019036612608745538,-0.04983301298258457,-0.322703241316892,0.43543063262715476,-0.008712527609845729,-0.03740653548528419,-0.8550171310563032,0.8584073836105057,-0.4015726548520877,-0.14347301851656122,-0.1950509169456643,0.3564090966999248,2.6158278676800224
